rank_this_week,rank_last_week,player_name,events,money,ytd_victories,tournamet_id,tournament_name,year,type
T11,,J.T. Poston,1,"$153,450",NA,t054,Sanderson Farms Championship,2020,weekly
T11,62,Cameron Percy,1,"$153,450",NA,t054,Sanderson Farms Championship,2020,weekly
T14,T3,Brian Harman,1,"$123,750",NA,t054,Sanderson Farms Championship,2020,weekly
T14,,Zach Johnson,1,"$123,750",NA,t054,Sanderson Farms Championship,2020,weekly
T16,T36,Cameron Tringale,1,"$110,550",NA,t054,Sanderson Farms Championship,2020,weekly
T16,T7,Scottie Scheffler,1,"$110,550",NA,t054,Sanderson Farms Championship,2020,weekly
T18,T24,Zack Sucher,1,"$87,450",NA,t054,Sanderson Farms Championship,2020,weekly
T18,T3,Richy Werenski,1,"$87,450",NA,t054,Sanderson Farms Championship,2020,weekly
T18,T31,Denny McCarthy,1,"$87,450",NA,t054,Sanderson Farms Championship,2020,weekly
T18,,Fabián Gómez,1,"$87,450",NA,t054,Sanderson Farms Championship,2020,weekly
T22,T36,Peter Uihlein,1,"$59,070",NA,t054,Sanderson Farms Championship,2020,weekly
T22,T56,David Hearn,1,"$59,070",NA,t054,Sanderson Farms Championship,2020,weekly
T22,,Charley Hoffman,1,"$59,070",NA,t054,Sanderson Farms Championship,2020,weekly
T22,65,Robert Streb,1,"$59,070",NA,t054,Sanderson Farms Championship,2020,weekly
T22,T14,Adam Long,1,"$59,070",NA,t054,Sanderson Farms Championship,2020,weekly
T27,T36,Mark Anderson,1,"$42,364",NA,t054,Sanderson Farms Championship,2020,weekly
T27,,Shawn Stefani,1,"$42,364",NA,t054,Sanderson Farms Championship,2020,weekly
T27,,Cam Davis,1,"$42,364",NA,t054,Sanderson Farms Championship,2020,weekly
T27,T7,Robby Shelton,1,"$42,364",NA,t054,Sanderson Farms Championship,2020,weekly
T27,,Cameron Champ,1,"$42,364",NA,t054,Sanderson Farms Championship,2020,weekly
T27,,Stewart Cink,1,"$42,364",NA,t054,Sanderson Farms Championship,2020,weekly
T27,,Brian Stuard,1,"$42,364",NA,t054,Sanderson Farms Championship,2020,weekly
T27,,Scott Stallings,1,"$42,364",NA,t054,Sanderson Farms Championship,2020,weekly
T35,,Tommy Gainey,1,"$32,780",NA,t054,Sanderson Farms Championship,2020,weekly
T35,T56,J.J. Spaun,1,"$32,780",NA,t054,Sanderson Farms Championship,2020,weekly
T35,,Adam Schenk,1,"$32,780",NA,t054,Sanderson Farms Championship,2020,weekly
T38,2,Tom Hoge,1,"$26,730",NA,t054,Sanderson Farms Championship,2020,weekly
T38,,Michael Gellerman,1,"$26,730",NA,t054,Sanderson Farms Championship,2020,weekly
T38,,Aaron Wise,1,"$26,730",NA,t054,Sanderson Farms Championship,2020,weekly
T38,,Emiliano Grillo,1,"$26,730",NA,t054,Sanderson Farms Championship,2020,weekly
T38,T31,Scott Brown,1,"$26,730",NA,t054,Sanderson Farms Championship,2020,weekly
T43,,Anirban Lahiri,1,"$18,829",NA,t054,Sanderson Farms Championship,2020,weekly
T43,,Ben Crane,1,"$18,829",NA,t054,Sanderson Farms Championship,2020,weekly
T43,,Brandt Snedeker,1,"$18,829",NA,t054,Sanderson Farms Championship,2020,weekly
T43,,Jamie Lovemark,1,"$18,829",NA,t054,Sanderson Farms Championship,2020,weekly
T43,,Peter Malnati,1,"$18,829",NA,t054,Sanderson Farms Championship,2020,weekly
T43,,Sam Burns,1,"$18,829",NA,t054,Sanderson Farms Championship,2020,weekly
T43,,Vincent Whaley,1,"$18,829",NA,t054,Sanderson Farms Championship,2020,weekly
T50,T24,Doc Redman,1,"$16,038",NA,t054,Sanderson Farms Championship,2020,weekly
T50,T56,Roberto Castro,1,"$16,038",NA,t054,Sanderson Farms Championship,2020,weekly
T52,,Bill Haas,1,"$15,312",NA,t054,Sanderson Farms Championship,2020,weekly
T52,T46,Jonathan Byrd,1,"$15,312",NA,t054,Sanderson Farms Championship,2020,weekly
T52,,Bo Hoag,1,"$15,312",NA,t054,Sanderson Farms Championship,2020,weekly
T52,T56,Russell Henley,1,"$15,312",NA,t054,Sanderson Farms Championship,2020,weekly
T52,T63,Sebastian Cappelen,1,"$15,312",NA,t054,Sanderson Farms Championship,2020,weekly
T52,1,Joaquin Niemann,1,"$15,312",NA,t054,Sanderson Farms Championship,2020,weekly
58,,Xinjun Zhang,1,"$14,850",NA,t054,Sanderson Farms Championship,2020,weekly
T59,T46,Patrick Rodgers,1,"$14,520",NA,t054,Sanderson Farms Championship,2020,weekly
T59,,Si Woo Kim,1,"$14,520",NA,t054,Sanderson Farms Championship,2020,weekly
T59,,Alex Cejka,1,"$14,520",NA,t054,Sanderson Farms Championship,2020,weekly
T59,,Rafael Campos,1,"$14,520",NA,t054,Sanderson Farms Championship,2020,weekly
T63,,Brian Gay,1,"$14,124",NA,t054,Sanderson Farms Championship,2020,weekly
T63,,Chase Seiffert,1,"$14,124",NA,t054,Sanderson Farms Championship,2020,weekly
65,,Ricky Barnes,1,"$13,926",NA,t054,Sanderson Farms Championship,2020,weekly
66,,Daniel Chopra,1,"$13,794",NA,t054,Sanderson Farms Championship,2020,weekly
1,NA,Joaquin Niemann,1,"$1,350,000",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
2,NA,Tom Hoge,1,"$817,500",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T3,NA,Harris English,1,"$366,094",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T3,NA,Richy Werenski,1,"$366,094",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T3,NA,Nate Lashley,1,"$366,094",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T3,NA,Brian Harman,1,"$366,094",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T7,NA,Scottie Scheffler,1,"$235,625",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T7,NA,Robby Shelton,1,"$235,625",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T7,NA,Sebastián Muñoz,1,"$235,625",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T10,NA,Mark Hubbard,1,"$189,375",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T10,NA,Viktor Hovland,1,"$189,375",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T10,NA,Matt Jones,1,"$189,375",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
13,NA,Lanto Griffin,1,"$159,375",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T14,NA,Bud Cauley,1,"$129,375",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T14,NA,Joseph Bramlett,1,"$129,375",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T14,NA,Adam Long,1,"$129,375",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T14,NA,Austin Cook,1,"$129,375",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T14,NA,Kevin Na,1,"$129,375",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T19,NA,Bronson Burgoon,1,"$92,175",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T19,NA,Scott Piercy,1,"$92,175",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T19,NA,Harry Higgs,1,"$92,175",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T19,NA,Harold Varner III,1,"$92,175",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T19,NA,Sungjae Im,1,"$92,175",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T24,NA,Zack Sucher,1,"$59,732",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T24,NA,Cameron Smith,1,"$59,732",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T24,NA,Doc Redman,1,"$59,732",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T24,NA,Scott Harrington,1,"$59,732",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T24,NA,Rob Oppenheim,1,"$59,732",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T24,NA,Keegan Bradley,1,"$59,732",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T24,NA,Nick Taylor,1,"$59,732",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T31,NA,Scott Brown,1,"$44,850",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T31,NA,Morgan Hoffmann,1,"$44,850",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T31,NA,Sam Ryder,1,"$44,850",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T31,NA,Denny McCarthy,1,"$44,850",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T31,NA,Doug Ghim,1,"$44,850",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T36,NA,Cameron Tringale,1,"$31,159",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T36,NA,Joel Dahmen,1,"$31,159",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T36,NA,Grayson Murray,1,"$31,159",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T36,NA,Hank Lebioda,1,"$31,159",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T36,NA,Peter Uihlein,1,"$31,159",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T36,NA,Brendan Steele,1,"$31,159",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T36,NA,Brice Garnett,1,"$31,159",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T36,NA,Danny Lee,1,"$31,159",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T36,NA,D.J. Trahan,1,"$31,159",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T36,NA,Mark Anderson,1,"$31,159",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T46,NA,Vince Covello,1,"$19,035",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T46,NA,Sung Kang,1,"$19,035",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T46,NA,Kevin Chappell,1,"$19,035",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T46,NA,Martin Laird,1,"$19,035",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T46,NA,Jonathan Byrd,1,"$19,035",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T46,NA,Bubba Watson,1,"$19,035",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T46,NA,Byeong Hun An,1,"$19,035",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T46,NA,Patrick Rodgers,1,"$19,035",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T46,NA,Dominic Bozzelli,1,"$19,035",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T46,NA,Tyler McCumber,1,"$19,035",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T56,NA,Russell Henley,1,"$16,950",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T56,NA,J.J. Spaun,1,"$16,950",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T56,NA,David Hearn,1,"$16,950",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T56,NA,Jason Dufner,1,"$16,950",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T56,NA,Roberto Castro,1,"$16,950",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T56,NA,Rhein Gibson,1,"$16,950",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
62,NA,Cameron Percy,1,"$16,425",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T63,NA,Johnson Wagner,1,"$16,200",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
T63,NA,Sebastian Cappelen,1,"$16,200",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
65,NA,Robert Streb,1,"$15,975",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
66,NA,Beau Hossler,1,"$15,825",NA,t490,A Military Tribute at The Greenbrier,2020,weekly
