rank_this_week,rank_last_week,player_name,rounds,total,tournamet_id,tournament_name,year,type
T39,,Jonathan Byrd,4,18,t524,Rocket Mortgage Classic,2020,weekly
T39,68,Luke Donald,4,18,t524,Rocket Mortgage Classic,2020,weekly
T47,,Pat Perez,4,17,t524,Rocket Mortgage Classic,2020,weekly
T47,,Johnson Wagner,4,17,t524,Rocket Mortgage Classic,2020,weekly
T47,,Scott Harrington,4,17,t524,Rocket Mortgage Classic,2020,weekly
T47,,"Ted Potter, Jr.",4,17,t524,Rocket Mortgage Classic,2020,weekly
T47,T17,Brendon Todd,4,17,t524,Rocket Mortgage Classic,2020,weekly
T47,,Keegan Bradley,4,17,t524,Rocket Mortgage Classic,2020,weekly
T47,,Patrick Rodgers,4,17,t524,Rocket Mortgage Classic,2020,weekly
T47,T17,Tyler Duncan,4,17,t524,Rocket Mortgage Classic,2020,weekly
T47,,Brandon Hagy,4,17,t524,Rocket Mortgage Classic,2020,weekly
T56,T12,Si Woo Kim,4,16,t524,Rocket Mortgage Classic,2020,weekly
T56,T36,Austin Cook,4,16,t524,Rocket Mortgage Classic,2020,weekly
T56,T17,Michael Thompson,4,16,t524,Rocket Mortgage Classic,2020,weekly
T56,T28,Troy Merritt,4,16,t524,Rocket Mortgage Classic,2020,weekly
T56,,K.H. Lee,4,16,t524,Rocket Mortgage Classic,2020,weekly
T61,,Mark Anderson,4,15,t524,Rocket Mortgage Classic,2020,weekly
T61,,Zac Blair,4,15,t524,Rocket Mortgage Classic,2020,weekly
T61,,Arjun Atwal,4,15,t524,Rocket Mortgage Classic,2020,weekly
T61,,Steve Stricker,4,15,t524,Rocket Mortgage Classic,2020,weekly
65,,Adam Schenk,4,14,t524,Rocket Mortgage Classic,2020,weekly
66,,Zack Sucher,4,13,t524,Rocket Mortgage Classic,2020,weekly
T67,,Josh Teater,4,12,t524,Rocket Mortgage Classic,2020,weekly
T67,T36,Seung-Yul Noh,4,12,t524,Rocket Mortgage Classic,2020,weekly
T67,,Harry Higgs,4,12,t524,Rocket Mortgage Classic,2020,weekly
70,,Bo Van Pelt,4,11,t524,Rocket Mortgage Classic,2020,weekly
1,,Will Gordon,4,27,t034,Travelers Championship,2020,weekly
T2,,Brendan Steele,4,25,t034,Travelers Championship,2020,weekly
T2,T22,Dustin Johnson,4,25,t034,Travelers Championship,2020,weekly
4,73,Ryan Armour,4,24,t034,Travelers Championship,2020,weekly
T5,,Patton Kizzire,4,23,t034,Travelers Championship,2020,weekly
T5,,Patrick Cantlay,4,23,t034,Travelers Championship,2020,weekly
7,,Harold Varner III,4,22,t034,Travelers Championship,2020,weekly
T8,T45,Jordan Spieth,4,21,t034,Travelers Championship,2020,weekly
T8,,Russell Henley,4,21,t034,Travelers Championship,2020,weekly
T8,,Sam Burns,4,21,t034,Travelers Championship,2020,weekly
T8,,Kevin Streelman,4,21,t034,Travelers Championship,2020,weekly
T12,T31,Jhonattan Vegas,4,20,t034,Travelers Championship,2020,weekly
T12,T45,Rory McIlroy,4,20,t034,Travelers Championship,2020,weekly
T12,T45,Mackenzie Hughes,4,20,t034,Travelers Championship,2020,weekly
T12,,Si Woo Kim,4,20,t034,Travelers Championship,2020,weekly
T12,T22,Lucas Glover,4,20,t034,Travelers Championship,2020,weekly
T17,,Kevin Na,4,19,t034,Travelers Championship,2020,weekly
T17,,Phil Mickelson,4,19,t034,Travelers Championship,2020,weekly
T17,,Zach Johnson,4,19,t034,Travelers Championship,2020,weekly
T17,,Tom Hoge,4,19,t034,Travelers Championship,2020,weekly
T17,T3,Abraham Ancer,4,19,t034,Travelers Championship,2020,weekly
T17,T45,Tyler Duncan,4,19,t034,Travelers Championship,2020,weekly
T17,T13,Bryson DeChambeau,4,19,t034,Travelers Championship,2020,weekly
T17,T13,Xander Schauffele,4,19,t034,Travelers Championship,2020,weekly
T17,,Hank Lebioda,4,19,t034,Travelers Championship,2020,weekly
T17,,Brendon Todd,4,19,t034,Travelers Championship,2020,weekly
T17,T22,Michael Thompson,4,19,t034,Travelers Championship,2020,weekly
T28,,Rafa Cabrera Bello,4,18,t034,Travelers Championship,2020,weekly
T28,,Brandt Snedeker,4,18,t034,Travelers Championship,2020,weekly
T28,T66,Scott Stallings,4,18,t034,Travelers Championship,2020,weekly
T28,T66,Brian Stuard,4,18,t034,Travelers Championship,2020,weekly
T28,,Kevin Chappell,4,18,t034,Travelers Championship,2020,weekly
T28,T74,Troy Merritt,4,18,t034,Travelers Championship,2020,weekly
T28,T63,Doc Redman,4,18,t034,Travelers Championship,2020,weekly
T28,1,Sergio Garcia,4,18,t034,Travelers Championship,2020,weekly
T36,,Louis Oosthuizen,4,17,t034,Travelers Championship,2020,weekly
T36,T54,Joel Dahmen,4,17,t034,Travelers Championship,2020,weekly
T36,,Patrick Reed,4,17,t034,Travelers Championship,2020,weekly
T36,,Adam Long,4,17,t034,Travelers Championship,2020,weekly
T36,T54,Mark Hubbard,4,17,t034,Travelers Championship,2020,weekly
T36,,Austin Cook,4,17,t034,Travelers Championship,2020,weekly
T36,T66,Viktor Hovland,4,17,t034,Travelers Championship,2020,weekly
T36,T54,Jon Rahm,4,17,t034,Travelers Championship,2020,weekly
T36,T54,Wesley Bryan,4,17,t034,Travelers Championship,2020,weekly
T36,,Aaron Wise,4,17,t034,Travelers Championship,2020,weekly
T36,,Seung-Yul Noh,4,17,t034,Travelers Championship,2020,weekly
T36,,Kyle Stanley,4,17,t034,Travelers Championship,2020,weekly
T48,,Joseph Bramlett,4,16,t034,Travelers Championship,2020,weekly
T48,,Lanto Griffin,4,16,t034,Travelers Championship,2020,weekly
T48,,Richy Werenski,4,16,t034,Travelers Championship,2020,weekly
T48,,Charley Hoffman,4,16,t034,Travelers Championship,2020,weekly
T52,T7,Joaquin Niemann,4,15,t034,Travelers Championship,2020,weekly
T52,72,Chez Reavie,4,15,t034,Travelers Championship,2020,weekly
T52,,Marc Leishman,4,15,t034,Travelers Championship,2020,weekly
T52,,Jason Day,4,15,t034,Travelers Championship,2020,weekly
T52,,Scott Brown,4,15,t034,Travelers Championship,2020,weekly
T52,,Shane Lowry,4,15,t034,Travelers Championship,2020,weekly
T58,,Sung Kang,4,14,t034,Travelers Championship,2020,weekly
T58,,Henrik Norlander,4,14,t034,Travelers Championship,2020,weekly
T58,,Byeong Hun An,4,14,t034,Travelers Championship,2020,weekly
T58,,Sungjae Im,4,14,t034,Travelers Championship,2020,weekly
T58,,Jim Furyk,4,14,t034,Travelers Championship,2020,weekly
T63,,Greg Chalmers,4,13,t034,Travelers Championship,2020,weekly
T63,T3,Ian Poulter,4,13,t034,Travelers Championship,2020,weekly
T63,,Paul Casey,4,13,t034,Travelers Championship,2020,weekly
T63,,Emiliano Grillo,4,13,t034,Travelers Championship,2020,weekly
67,,Roger Sloan,4,12,t034,Travelers Championship,2020,weekly
68,,Luke Donald,4,11,t034,Travelers Championship,2020,weekly
1,,Sergio Garcia,4,27,t012,RBC Heritage,2020,weekly
2,,Webb Simpson,4,25,t012,RBC Heritage,2020,weekly
T3,T33,Ian Poulter,4,23,t012,RBC Heritage,2020,weekly
T3,,Tyrrell Hatton,4,23,t012,RBC Heritage,2020,weekly
T3,,Christiaan Bezuidenhout,4,23,t012,RBC Heritage,2020,weekly
T3,T25,Abraham Ancer,4,23,t012,RBC Heritage,2020,weekly
T7,T33,Brooks Koepka,4,22,t012,RBC Heritage,2020,weekly
T7,T2,Daniel Berger,4,22,t012,RBC Heritage,2020,weekly
T7,T25,Joaquin Niemann,4,22,t012,RBC Heritage,2020,weekly
T7,T25,J.T. Poston,4,22,t012,RBC Heritage,2020,weekly
T7,T58,Alex Noren,4,22,t012,RBC Heritage,2020,weekly
T7,,Dylan Frittelli,4,22,t012,RBC Heritage,2020,weekly
T13,T14,Tony Finau,4,21,t012,RBC Heritage,2020,weekly
T13,T14,Gary Woodland,4,21,t012,RBC Heritage,2020,weekly
T13,T25,Justin Thomas,4,21,t012,RBC Heritage,2020,weekly
T13,T11,Corey Conners,4,21,t012,RBC Heritage,2020,weekly
T13,,Erik van Rooyen,4,21,t012,RBC Heritage,2020,weekly
T13,T25,Matt Fitzpatrick,4,21,t012,RBC Heritage,2020,weekly
T13,T25,Bryson DeChambeau,4,21,t012,RBC Heritage,2020,weekly
T13,T7,Xander Schauffele,4,21,t012,RBC Heritage,2020,weekly
T13,,Wyndham Clark,4,21,t012,RBC Heritage,2020,weekly
T22,T58,Matthew NeSmith,4,20,t012,RBC Heritage,2020,weekly
T22,,Max Homa,4,20,t012,RBC Heritage,2020,weekly
T22,,Sepp Straka,4,20,t012,RBC Heritage,2020,weekly
T22,T5,Lucas Glover,4,20,t012,RBC Heritage,2020,weekly
T22,,Dustin Johnson,4,20,t012,RBC Heritage,2020,weekly
T22,,Michael Thompson,4,20,t012,RBC Heritage,2020,weekly
T22,T19,Adam Hadwin,4,20,t012,RBC Heritage,2020,weekly
T22,T65,Andrew Landry,4,20,t012,RBC Heritage,2020,weekly
T22,,Matt Kuchar,4,20,t012,RBC Heritage,2020,weekly
T31,,Ryan Palmer,4,19,t012,RBC Heritage,2020,weekly
T31,,Vaughn Taylor,4,19,t012,RBC Heritage,2020,weekly
T31,,Ernie Els,4,19,t012,RBC Heritage,2020,weekly
T31,1,Justin Rose,4,19,t012,RBC Heritage,2020,weekly
T31,T50,Matt Jones,4,19,t012,RBC Heritage,2020,weekly
T31,T45,Jhonattan Vegas,4,19,t012,RBC Heritage,2020,weekly
T31,T25,Brian Harman,4,19,t012,RBC Heritage,2020,weekly
T31,,Chris Stroud,4,19,t012,RBC Heritage,2020,weekly
T31,,Danny Lee,4,19,t012,RBC Heritage,2020,weekly
T31,,Jim Herman,4,19,t012,RBC Heritage,2020,weekly
T31,,Carlos Ortiz,4,19,t012,RBC Heritage,2020,weekly
T31,,Harris English,4,19,t012,RBC Heritage,2020,weekly
T31,T19,Chesson Hadley,4,19,t012,RBC Heritage,2020,weekly
T31,,Sebastián Muñoz,4,19,t012,RBC Heritage,2020,weekly
T45,T2,Jordan Spieth,4,18,t012,RBC Heritage,2020,weekly
T45,,Mackenzie Hughes,4,18,t012,RBC Heritage,2020,weekly
T45,,Sam Ryder,4,18,t012,RBC Heritage,2020,weekly
T45,T19,Tyler Duncan,4,18,t012,RBC Heritage,2020,weekly
T45,,Charl Schwartzel,4,18,t012,RBC Heritage,2020,weekly
T45,T33,Rory McIlroy,4,18,t012,RBC Heritage,2020,weekly
T45,,Brice Garnett,4,18,t012,RBC Heritage,2020,weekly
T45,T14,Branden Grace,4,18,t012,RBC Heritage,2020,weekly
T45,T11,Rory Sabbatini,4,18,t012,RBC Heritage,2020,weekly
T54,,Stewart Cink,4,17,t012,RBC Heritage,2020,weekly
T54,,Bill Haas,4,17,t012,RBC Heritage,2020,weekly
T54,,C.T. Pan,4,17,t012,RBC Heritage,2020,weekly
T54,T19,Harry Higgs,4,17,t012,RBC Heritage,2020,weekly
T54,T7,Joel Dahmen,4,17,t012,RBC Heritage,2020,weekly
T54,T54,Mark Hubbard,4,17,t012,RBC Heritage,2020,weekly
T54,,Jon Rahm,4,17,t012,RBC Heritage,2020,weekly
T54,,Wesley Bryan,4,17,t012,RBC Heritage,2020,weekly
T54,T2,Collin Morikawa,4,17,t012,RBC Heritage,2020,weekly
T63,,Peter Malnati,4,16,t012,RBC Heritage,2020,weekly
T63,T33,Doc Redman,4,16,t012,RBC Heritage,2020,weekly
T63,,Bernhard Langer,4,16,t012,RBC Heritage,2020,weekly
T66,T11,Bubba Watson,4,15,t012,RBC Heritage,2020,weekly
T66,,Scott Stallings,4,15,t012,RBC Heritage,2020,weekly
T66,T33,Brian Stuard,4,15,t012,RBC Heritage,2020,weekly
T66,T54,Maverick McNealy,4,15,t012,RBC Heritage,2020,weekly
T66,T33,Viktor Hovland,4,15,t012,RBC Heritage,2020,weekly
T66,,Matt Wallace,4,15,t012,RBC Heritage,2020,weekly
72,,Chez Reavie,4,14,t012,RBC Heritage,2020,weekly
73,,Ryan Armour,4,13,t012,RBC Heritage,2020,weekly
T74,T50,Jason Dufner,4,12,t012,RBC Heritage,2020,weekly
T74,,Troy Merritt,4,12,t012,RBC Heritage,2020,weekly
1,,Justin Rose,4,23,t021,Charles Schwab Challenge,2020,weekly
T2,,Jordan Spieth,4,22,t021,Charles Schwab Challenge,2020,weekly
T2,,Daniel Berger,4,22,t021,Charles Schwab Challenge,2020,weekly
T2,T21,Collin Morikawa,4,22,t021,Charles Schwab Challenge,2020,weekly
T5,,Lucas Glover,4,21,t021,Charles Schwab Challenge,2020,weekly
T5,T42,Jason Kokrak,4,21,t021,Charles Schwab Challenge,2020,weekly
T7,T28,Joel Dahmen,4,20,t021,Charles Schwab Challenge,2020,weekly
T7,T13,Patrick Reed,4,20,t021,Charles Schwab Challenge,2020,weekly
T7,T54,Patrick Rodgers,4,20,t021,Charles Schwab Challenge,2020,weekly
T7,T28,Xander Schauffele,4,20,t021,Charles Schwab Challenge,2020,weekly
T11,,Corey Conners,4,19,t021,Charles Schwab Challenge,2020,weekly
T11,,Bubba Watson,4,19,t021,Charles Schwab Challenge,2020,weekly
T11,T21,Rory Sabbatini,4,19,t021,Charles Schwab Challenge,2020,weekly
T14,,Peter Uihlein,4,18,t021,Charles Schwab Challenge,2020,weekly
T14,,Tony Finau,4,18,t021,Charles Schwab Challenge,2020,weekly
T14,,Branden Grace,4,18,t021,Charles Schwab Challenge,2020,weekly
T14,,Gary Woodland,4,18,t021,Charles Schwab Challenge,2020,weekly
T14,T5,Sungjae Im,4,18,t021,Charles Schwab Challenge,2020,weekly
T19,,Chesson Hadley,4,17,t021,Charles Schwab Challenge,2020,weekly
T19,T28,Harold Varner III,4,17,t021,Charles Schwab Challenge,2020,weekly
T19,,Tyler Duncan,4,17,t021,Charles Schwab Challenge,2020,weekly
T19,,Cameron Champ,4,17,t021,Charles Schwab Challenge,2020,weekly
T19,,Adam Hadwin,4,17,t021,Charles Schwab Challenge,2020,weekly
T19,T13,Harry Higgs,4,17,t021,Charles Schwab Challenge,2020,weekly
T25,,Brian Harman,4,16,t021,Charles Schwab Challenge,2020,weekly
T25,,Justin Thomas,4,16,t021,Charles Schwab Challenge,2020,weekly
T25,T28,Matt Fitzpatrick,4,16,t021,Charles Schwab Challenge,2020,weekly
T25,,Joaquin Niemann,4,16,t021,Charles Schwab Challenge,2020,weekly
T25,T68,Abraham Ancer,4,16,t021,Charles Schwab Challenge,2020,weekly
T25,T7,Talor Gooch,4,16,t021,Charles Schwab Challenge,2020,weekly
T25,T7,Bryson DeChambeau,4,16,t021,Charles Schwab Challenge,2020,weekly
T25,,J.T. Poston,4,16,t021,Charles Schwab Challenge,2020,weekly
T33,T28,Brooks Koepka,4,15,t021,Charles Schwab Challenge,2020,weekly
T33,T28,Viktor Hovland,4,15,t021,Charles Schwab Challenge,2020,weekly
T33,T42,Doc Redman,4,15,t021,Charles Schwab Challenge,2020,weekly
T33,T42,Matthew Wolff,4,15,t021,Charles Schwab Challenge,2020,weekly
T33,,Rafa Cabrera Bello,4,15,t021,Charles Schwab Challenge,2020,weekly
T33,T21,Rory McIlroy,4,15,t021,Charles Schwab Challenge,2020,weekly
T33,,Bronson Burgoon,4,15,t021,Charles Schwab Challenge,2020,weekly
T33,T28,Billy Horschel,4,15,t021,Charles Schwab Challenge,2020,weekly
T33,,Brian Stuard,4,15,t021,Charles Schwab Challenge,2020,weekly
T33,,Charles Howell III,4,15,t021,Charles Schwab Challenge,2020,weekly
T33,T54,Ian Poulter,4,15,t021,Charles Schwab Challenge,2020,weekly
T33,,Pat Perez,4,15,t021,Charles Schwab Challenge,2020,weekly
T45,,Jhonattan Vegas,4,14,t021,Charles Schwab Challenge,2020,weekly
T45,,Kevin Kisner,4,14,t021,Charles Schwab Challenge,2020,weekly
T45,T54,Keegan Bradley,4,14,t021,Charles Schwab Challenge,2020,weekly
T45,T42,Byeong Hun An,4,14,t021,Charles Schwab Challenge,2020,weekly
T45,,Adam Schenk,4,14,t021,Charles Schwab Challenge,2020,weekly
T50,T62,Bud Cauley,4,13,t021,Charles Schwab Challenge,2020,weekly
T50,T42,Matt Jones,4,13,t021,Charles Schwab Challenge,2020,weekly
T50,,Jason Dufner,4,13,t021,Charles Schwab Challenge,2020,weekly
T50,,Jim Furyk,4,13,t021,Charles Schwab Challenge,2020,weekly
T54,,Mark Hubbard,4,12,t021,Charles Schwab Challenge,2020,weekly
T54,T28,Scottie Scheffler,4,12,t021,Charles Schwab Challenge,2020,weekly
T54,,Maverick McNealy,4,12,t021,Charles Schwab Challenge,2020,weekly
T54,,Richy Werenski,4,12,t021,Charles Schwab Challenge,2020,weekly
T58,,Matthew NeSmith,4,11,t021,Charles Schwab Challenge,2020,weekly
T58,T13,Zac Blair,4,11,t021,Charles Schwab Challenge,2020,weekly
T58,,Denny McCarthy,4,11,t021,Charles Schwab Challenge,2020,weekly
T58,T54,Zach Johnson,4,11,t021,Charles Schwab Challenge,2020,weekly
T58,,Scott Piercy,4,11,t021,Charles Schwab Challenge,2020,weekly
T58,,Louis Oosthuizen,4,11,t021,Charles Schwab Challenge,2020,weekly
T58,,Alex Noren,4,11,t021,Charles Schwab Challenge,2020,weekly
T65,,Andrew Landry,4,10,t021,Charles Schwab Challenge,2020,weekly
T65,T1,Keith Mitchell,4,10,t021,Charles Schwab Challenge,2020,weekly
67,,Chris Kirk,4,9,t021,Charles Schwab Challenge,2020,weekly
T1,,Sung Kang,4,17,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T1,,Keith Mitchell,4,17,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T3,T50,Sam Burns,4,16,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T3,,Tyrrell Hatton,4,16,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T5,,Danny Willett,4,15,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T5,T1,Sungjae Im,4,15,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T7,,Christiaan Bezuidenhout,4,14,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T7,T18,Talor Gooch,4,14,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T7,,Bryson DeChambeau,4,14,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T7,,Graeme McDowell,4,14,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T7,T18,Danny Lee,4,14,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T7,T35,Harris English,4,14,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T13,,Marc Leishman,4,13,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T13,T56,Dylan Frittelli,4,13,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T13,,Hideki Matsuyama,4,13,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T13,T64,Harry Higgs,4,13,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T13,,Patrick Reed,4,13,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T13,,Tom Hoge,4,13,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T13,,Charley Hoffman,4,13,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T13,,Zac Blair,4,13,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T21,,Collin Morikawa,4,12,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T21,T10,Vaughn Taylor,4,12,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T21,T56,Rory Sabbatini,4,12,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T21,,Scott Harrington,4,12,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T21,,Rory McIlroy,4,12,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T21,,Brendon Todd,4,12,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T21,,Rickie Fowler,4,12,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T28,T41,Billy Horschel,4,11,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T28,,Scott Brown,4,11,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T28,,Troy Merritt,4,11,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T28,,Joel Dahmen,4,11,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T28,,Brooks Koepka,4,11,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T28,T64,Harold Varner III,4,11,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T28,T50,Stewart Cink,4,11,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T28,,Max Homa,4,11,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T28,,Matt Fitzpatrick,4,11,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T28,,Scottie Scheffler,4,11,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T28,T5,Robby Shelton,4,11,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T28,,Viktor Hovland,4,11,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T28,,Xander Schauffele,4,11,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T28,,Matt Wallace,4,11,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T42,T18,Wyndham Clark,4,10,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T42,,Doc Redman,4,10,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T42,T50,Matthew Wolff,4,10,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T42,T56,Matt Jones,4,10,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T42,,Kevin Na,4,10,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T42,,Nick Taylor,4,10,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T42,,Brian Gay,4,10,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T42,,Jason Kokrak,4,10,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T42,,Xinjun Zhang,4,10,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T42,T56,K.H. Lee,4,10,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T42,T18,Byeong Hun An,4,10,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T42,,Lanto Griffin,4,10,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T54,,Ryan Moore,4,9,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T54,,Keegan Bradley,4,9,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T54,T18,Adam Long,4,9,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T54,T62,Beau Hossler,4,9,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T54,T10,Patrick Rodgers,4,9,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T54,T50,Zach Johnson,4,9,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T54,T41,Ian Poulter,4,9,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T54,,Rod Perry,4,9,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T62,T10,Jimmy Walker,4,8,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T62,,Davis Love III,4,8,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T62,,Steve Stricker,4,8,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T62,,Kevin Chappell,4,8,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T62,T64,Bud Cauley,4,8,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
67,,Sam Saunders,4,7,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T68,,Rob Oppenheim,4,6,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T68,,Abraham Ancer,4,6,t009,Arnold Palmer Invitational presented by Mastercard,2020,weekly
T1,,Mackenzie Hughes,4,19,t010,The Honda Classic,2020,weekly
T1,T34,Sungjae Im,4,19,t010,The Honda Classic,2020,weekly
T3,,Mark Hubbard,4,18,t010,The Honda Classic,2020,weekly
T3,T16,Tommy Fleetwood,4,18,t010,The Honda Classic,2020,weekly
T5,T20,Gary Woodland,4,15,t010,The Honda Classic,2020,weekly
T5,,Daniel Berger,4,15,t010,The Honda Classic,2020,weekly
T5,,Robby Shelton,4,15,t010,The Honda Classic,2020,weekly
T5,,Brandon Hagy,4,15,t010,The Honda Classic,2020,weekly
T5,,Charl Schwartzel,4,15,t010,The Honda Classic,2020,weekly
T10,,Jimmy Walker,4,14,t010,The Honda Classic,2020,weekly
T10,,Ryan Palmer,4,14,t010,The Honda Classic,2020,weekly
T10,,Vaughn Taylor,4,14,t010,The Honda Classic,2020,weekly
T10,,Patrick Rodgers,4,14,t010,The Honda Classic,2020,weekly
T10,,Kramer Hickok,4,14,t010,The Honda Classic,2020,weekly
T10,,Hayden Buckley,4,14,t010,The Honda Classic,2020,weekly
T10,T49,Shane Lowry,4,14,t010,The Honda Classic,2020,weekly
T10,,Grayson Murray,4,14,t010,The Honda Classic,2020,weekly
T18,,Jhonattan Vegas,4,13,t010,The Honda Classic,2020,weekly
T18,,Brian Harman,4,13,t010,The Honda Classic,2020,weekly
T18,,Brendan Steele,4,13,t010,The Honda Classic,2020,weekly
T18,,Brice Garnett,4,13,t010,The Honda Classic,2020,weekly
T18,,Danny Lee,4,13,t010,The Honda Classic,2020,weekly
T18,,Cameron Tringale,4,13,t010,The Honda Classic,2020,weekly
T18,T59,Byeong Hun An,4,13,t010,The Honda Classic,2020,weekly
T18,,Hudson Swafford,4,13,t010,The Honda Classic,2020,weekly
T18,,Adam Long,4,13,t010,The Honda Classic,2020,weekly
T18,,Sam Ryder,4,13,t010,The Honda Classic,2020,weekly
T18,,Talor Gooch,4,13,t010,The Honda Classic,2020,weekly
T18,,Maverick McNealy,4,13,t010,The Honda Classic,2020,weekly
T18,T49,Kurt Kitayama,4,13,t010,The Honda Classic,2020,weekly
T18,,J.T. Poston,4,13,t010,The Honda Classic,2020,weekly
T18,,Aaron Wise,4,13,t010,The Honda Classic,2020,weekly
T18,,Wyndham Clark,4,13,t010,The Honda Classic,2020,weekly
T18,,Luke Donald,4,13,t010,The Honda Classic,2020,weekly
T35,T29,Lee Westwood,4,12,t010,The Honda Classic,2020,weekly
T35,,Nick Watney,4,12,t010,The Honda Classic,2020,weekly
T35,,Kevin Streelman,4,12,t010,The Honda Classic,2020,weekly
T35,,Fabián Gómez,4,12,t010,The Honda Classic,2020,weekly
T35,,Russell Henley,4,12,t010,The Honda Classic,2020,weekly
T35,,Harris English,4,12,t010,The Honda Classic,2020,weekly
T41,T20,Billy Horschel,4,11,t010,The Honda Classic,2020,weekly
T41,,Jamie Lovemark,4,11,t010,The Honda Classic,2020,weekly
T41,,Scott Stallings,4,11,t010,The Honda Classic,2020,weekly
T41,,Brian Stuard,4,11,t010,The Honda Classic,2020,weekly
T41,,Patton Kizzire,4,11,t010,The Honda Classic,2020,weekly
T41,,Cam Davis,4,11,t010,The Honda Classic,2020,weekly
T41,,Austin Cook,4,11,t010,The Honda Classic,2020,weekly
T41,,Sepp Straka,4,11,t010,The Honda Classic,2020,weekly
T41,,Ian Poulter,4,11,t010,The Honda Classic,2020,weekly
T50,,Stewart Cink,4,10,t010,The Honda Classic,2020,weekly
T50,,Zach Johnson,4,10,t010,The Honda Classic,2020,weekly
T50,,Jason Dufner,4,10,t010,The Honda Classic,2020,weekly
T50,,Sam Burns,4,10,t010,The Honda Classic,2020,weekly
T50,,Matthew Wolff,4,10,t010,The Honda Classic,2020,weekly
